,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl
0,0.0,0.0,0.0,8.877546451,0.0,0.0,0.0,1.0,-77.0,-77.0,-77.0,-14.1981926447,-77.0,-77.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,8.87754644986,0.0,0.0,0.0,1.0,-76.0,-76.0,-76.0,-13.1981926447,-76.0,-76.0,-76.0,1.0,0.0,0.0,0.0,0.00520124324422,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,8.87754644773,0.0,0.0,0.0,1.0,-75.0,-75.0,-75.0,-12.1981926447,-75.0,-75.0,-75.0,2.0,0.0,0.0,0.0,0.0269145260846,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,8.87754644453,0.0,0.0,0.0,1.0,-74.0,-74.0,-74.0,-11.1981926447,-74.0,-74.0,-74.0,3.0,0.0,0.0,0.0,0.0687039689435,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,8.87754644018,0.0,0.0,0.0,1.0,-73.0,-73.0,-73.0,-10.1981926447,-73.0,-73.0,-73.0,4.0,0.0,0.0,0.0,0.128199828583,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,8.87754643464,0.0,0.0,0.0,1.0,-72.0,-72.0,-72.0,-9.1981926447,-72.0,-72.0,-72.0,5.0,0.0,0.0,0.0,0.202593191297,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,8.87754642784,0.0,0.0,0.0,1.0,-71.0,-71.0,-71.0,-8.1981926447,-71.0,-71.0,-71.0,6.0,0.0,0.0,0.0,0.289540655579,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,8.87754641976,0.0,0.0,0.0,1.0,-70.0,-70.0,-70.0,-7.1981926447,-70.0,-70.0,-70.0,7.0,0.0,0.0,0.0,0.387170041271,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,8.87754641034,0.0,0.0,0.0,1.0,-69.0,-69.0,-69.0,-6.1981926447,-69.0,-69.0,-69.0,8.0,0.0,0.0,0.0,0.49397814121,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,8.87754639956,0.0,0.0,0.0,1.0,-68.0,-68.0,-68.0,-5.1981926447,-68.0,-68.0,-68.0,9.0,0.0,0.0,0.0,0.608740073781,0.0,0.0,0.0,0.0
