,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.44252722512,-20.2606485249,-50.0,-12.5778226259,0.0,-10.7734721734,-50.0,-0.0951948071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,411.716711725,0.0,0.0,0.0,1.0,-6.44252722512,-19.2606485249,-49.0,-11.5778226259,1.0,-9.7734721734,-49.0,0.9048051929,0.0,0.0,0.0,0.0051433339409,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,411.674036716,0.0,0.0,0.0,1.0,-5.44252722512,-18.2606485249,-48.0,-10.5778226259,2.0,-8.7734721734,-48.0,1.9048051929,0.0,0.0,0.0,0.0296168038649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,411.618433906,0.0,0.0,0.0,1.0,-4.44252722512,-17.2606485249,-47.0,-9.5778226259,3.0,-7.7734721734,-47.0,2.9048051929,0.0,0.0,0.0,0.0789803132452,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,411.550817404,0.0,0.0,0.0,1.0,-3.44252722512,-16.2606485249,-46.0,-8.5778226259,4.0,-6.7734721734,-46.0,3.9048051929,0.0,0.0,0.0,0.150526893197,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,411.471846839,0.0,0.0,0.0,1.0,-2.44252722512,-15.2606485249,-45.0,-7.5778226259,5.0,-5.7734721734,-45.0,4.9048051929,0.0,0.0,0.0,0.240719025162,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,411.382034521,0.0,0.0,0.0,1.0,-1.44252722512,-14.2606485249,-44.0,-6.5778226259,6.0,-4.7734721734,-44.0,5.9048051929,0.0,0.0,0.0,0.34656667244,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,411.281797486,0.0,0.0,0.0,1.0,-0.44252722512,-13.2606485249,-43.0,-5.5778226259,7.0,-3.7734721734,-43.0,6.9048051929,0.0,0.0,0.0,0.465673442786,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8,2043.39308251,0.0,0.0,411.171486574,0.832486995146,0.0,0.0,0.167513004854,0.55747277488,-12.2606485249,-42.0,-4.5778226259,8.0,-2.7734721734,-42.0,7.9048051929,1.41241725288,0.0,0.0,0.596113177405,0.0996033584981,0.0,0.0,0.0,2.22069797641e-05,0.0,0,0.0,0.0,2.22069797641e-05,2.22069797641e-05,1.46306273977e-12,0.0,0,0.0,0.0,1.46306273977e-12,1.46306273977e-12
9,2038.90629468,0.0,0.0,411.051404237,0.832221019808,0.0,0.0,0.167778980192,1.55747277488,-11.2606485249,-41.0,-3.5778226259,9.0,-1.7734721734,-41.0,8.9048051929,1.61436071716,0.0,0.0,0.736315609093,0.191305889244,0.0,0.0,0.0,0.000194992546876,0.0,0,0.0,0.0,0.000194992546876,0.000194992546876,5.12064495693e-11,0.0,0,0.0,0.0,5.12064495693e-11,5.12064495693e-11
10,2032.56483855,0.0,0.0,410.921816198,0.831829727656,0.0,0.0,0.168170272344,2.55747277488,-10.2606485249,-40.0,-2.5778226259,10.0,-0.7734721734,-40.0,9.9048051929,1.81615096419,0.0,0.0,0.884980656603,0.310152739617,0.0,0.0,0.0,0.0010605032676,0.0,0,0.0,0.0,0.0010605032676,0.0010605032676,8.36901199503e-10,0.0,0,0.0,0.0,8.36901199503e-10,8.36901199503e-10
11,2024.47381025,254.659700647,0.0,410.78295947,0.752615864675,0.0946719734431,0.0,0.152712161882,3.55747277488,-9.26064852494,-39.0,-1.5778226259,11.0,0.2265278266,-39.0,10.9048051929,2.01732360226,0.00276200076655,0.0,1.04101648552,0.457437981054,0.0,0.0,0.0,0.00412236688429,0.0,0,0.0,0.0,0.00412236688429,0.00412236688429,8.22649839338e-09,0.0,0,0.0,0.0,8.22649839338e-09,8.22649839338e-09
12,2014.72543559,254.65969937,0.0,410.635048091,0.751757560757,0.095021560278,0.0,0.153220878965,4.55747277488,-8.26064852494,-38.0,-0.5778226259,12.0,1.2265278266,-38.0,11.9048051929,2.21753644346,0.0350274305685,0.0,1.20349461295,0.645365091949,0.0,0.0,0.0,0.0127211313353,0.0,0,0.0,0.0,0.0127211313353,0.0127211313353,5.81977492031e-08,0.0,0,0.0,0.0,5.81977492031e-08,5.81977492031e-08
13,2003.40684629,254.659693836,0.0,410.478277358,0.75074881005,0.0954301730918,0.0,0.153821016859,5.55747277488,-7.26064852494,-37.0,0.4221773741,13.0,2.2265278266,-37.0,12.9048051929,2.41653502176,0.102562746339,0.0,1.37161689586,0.870396688147,0.00103050900644,0.0,0.0,0.032502442117,0.000646625538786,0,0.0,0.000646625538786,0.032502442117,0.0331490676557,3.10904538616e-07,9.65518131783e-09,0,0.0,9.65518131783e-09,3.10904538616e-07,3.20559719934e-07
14,1990.60330194,254.659678413,0.0,410.312827043,0.749593853203,0.0958962187048,0.0,0.154509928092,6.55747277488,-6.26064852494,-36.0,1.4221773741,14.0,3.2265278266,-36.0,13.9048051929,2.61412919605,0.201422242792,0.0,1.54469083222,1.12584871329,0.00140329082854,0.0,0.0,0.0712425830324,0.000983102584543,0,0.0,0.000983102584543,0.0712425830324,0.072225685617,1.31201538353e-06,2.39354382466e-08,0,0.0,2.39354382466e-08,1.31201538353e-06,1.33595082178e-06
