,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.87081565799,-26.7624354295,-74.0,-20.4593751569,0.0,-17.6762995824,-74.0,-8.8545303669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.87081565799,-25.7624354295,-73.0,-19.4593751569,1.0,-16.6762995824,-73.0,-7.8545303669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.87081565799,-24.7624354295,-72.0,-18.4593751569,2.0,-15.6762995824,-72.0,-6.8545303669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87081565799,-23.7624354295,-71.0,-17.4593751569,3.0,-14.6762995824,-71.0,-5.8545303669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.87081565799,-22.7624354295,-70.0,-16.4593751569,4.0,-13.6762995824,-70.0,-4.8545303669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.87081565799,-21.7624354295,-69.0,-15.4593751569,5.0,-12.6762995824,-69.0,-3.8545303669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87081565799,-20.7624354295,-68.0,-14.4593751569,6.0,-11.6762995824,-68.0,-2.8545303669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
7,4314.4596347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12918434201,-19.7624354295,-67.0,-13.4593751569,7.0,-10.6762995824,-67.0,-1.8545303669,1.32838523242,0.0,0.0,0.0,0.13240222069,0.0,0.0,0.0,1.3916695155e-05,0.0,0,0.0,3.9347513817e-13,0.0,0,0.0
8,4297.48574227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.12918434201,-18.7624354295,-66.0,-12.4593751569,8.0,-9.6762995824,-66.0,-0.8545303669,1.54865804851,0.0,0.0,0.0,0.21873226801,0.0,0.0,0.0,0.000140543288535,0.0,0,0.0,1.41087728064e-11,0.0,0,0.0
9,4272.28720976,0.0,0.0,341.841013826,0.925914279521,0.0,0.0,0.0740857204787,2.12918434201,-17.7624354295,-65.0,-11.4593751569,9.0,-8.6762995824,-65.0,0.1454696331,1.76925675866,0.0,0.0,0.000543217688278,0.311777327624,0.0,0.0,0.0,0.000822622174996,0.0,0,0.0,2.23830000675e-10,0.0,0,0.0
10,4239.64964089,0.0,0.0,341.815307443,0.925391700843,0.0,0.0,0.0746082991571,3.12918434201,-16.7624354295,-64.0,-10.4593751569,10.0,-7.6762995824,-64.0,1.1454696331,1.98948302212,0.0,0.0,0.00993294608421,0.432247207055,0.0,0.0,0.0,0.00344783776117,0.0,0,0.0,2.30855802063e-09,0.0,0,0.0
11,4200.24544403,0.0,0.0,341.778299027,0.924751978774,0.0,0.0,0.0752480212262,4.12918434201,-15.7624354295,-63.0,-9.4593751569,11.0,-6.6762995824,-63.0,2.1454696331,2.20883147731,0.0,0.0,0.044384618847,0.588778081242,0.0,0.0,0.0,0.0112656061604,0.0,0,0.0,1.72854300739e-08,0.0,0,0.0
