,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4024900137,-26.4931843519,-45.0,-22.5354130149,0.4379452601,-14.0,-45.0,-7.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4024900137,-25.4931843519,-44.0,-21.5354130149,1.4379452601,-13.0,-44.0,-6.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.4024900137,-24.4931843519,-43.0,-20.5354130149,2.4379452601,-12.0,-43.0,-5.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4024900137,-23.4931843519,-42.0,-19.5354130149,3.4379452601,-11.0,-42.0,-4.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4024900137,-22.4931843519,-41.0,-18.5354130149,4.4379452601,-10.0,-41.0,-3.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4024900137,-21.4931843519,-40.0,-17.5354130149,5.4379452601,-9.0,-40.0,-2.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4024900137,-20.4931843519,-39.0,-16.5354130149,6.4379452601,-8.0,-39.0,-1.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4024900137,-19.4931843519,-38.0,-15.5354130149,7.4379452601,-7.0,-38.0,-0.0339228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,170.24298331,0.0,0.0,0.0,1.0,-4.4024900137,-18.4931843519,-37.0,-14.5354130149,8.4379452601,-6.0,-37.0,0.9660771126,0.0,0.0,0.0,0.00417683511554,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,170.241624728,0.0,0.0,0.0,1.0,-3.4024900137,-17.4931843519,-36.0,-13.5354130149,9.4379452601,-5.0,-36.0,1.9660771126,0.0,0.0,0.0,0.0224311667457,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,170.23984791,0.0,0.0,0.0,1.0,-2.4024900137,-16.4931843519,-35.0,-12.5354130149,10.4379452601,-4.0,-35.0,2.9660771126,0.0,0.0,0.0,0.0581466847725,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,170.237678442,0.0,0.0,0.0,1.0,-1.4024900137,-15.4931843519,-34.0,-11.5354130149,11.4379452601,-3.0,-34.0,3.9660771126,0.0,0.0,0.0,0.109334676053,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,170.235134924,0.0,0.0,0.0,1.0,-0.4024900137,-14.4931843519,-33.0,-10.5354130149,12.4379452601,-2.0,-33.0,4.9660771126,0.0,0.0,0.0,0.17356052957,0.0,0.0,0.0,0.0
13,106.343915894,0.0,0.0,170.232231835,0.384501399587,0.0,0.0,0.615498600413,0.5975099863,-13.4931843519,-32.0,-9.5354130149,13.4379452601,-1.0,-32.0,5.9660771126,1.36613523139,0.0,0.0,0.248787905366,0.0943626444896,0.0,0.0,0.0
